rank,sentence,original_order,frequency,complexity,grammar,structural,similarity,similar_to,final_score
4712,"L'année dernière, la neige est tombée fréquemment.",2288,94.1,40.8,3.0,25.7,5.0,,67.33
4713,Il me peine de vous interrompre mais il me faut dire quelque chose.,1015,96.4,48.7,0.0,29.2,4.0,,67.33
4714,"Le supermarché est ouvert tous les jours, sauf le dimanche.",504,95.3,44.3,3.0,27.8,4.3,,67.32
4715,Vous ne voulez pas encourir la colère de Dieu.,4631,92.1,39.3,0.0,23.6,4.3,,67.32
4716,"S'il vous plaît, n'hésitez pas à me poser des questions.",3545,96.1,45.4,3.0,28.4,5.0,,67.32
4717,J'espère sincèrement que les choses vont aller mieux pour vous.,5379,96.0,48.2,2.0,29.7,2.4,,67.32
4718,Le climat ici est très comparable à celui de l'Angleterre.,4789,95.8,45.9,0.0,27.6,5.7,,67.32
4719,Il a travaillé dur pour subvenir aux besoins de sa famille.,4561,95.1,46.4,0.0,27.8,3.8,,67.32
4720,Je suis convaincue que les choses vont changer pour le mieux.,375,95.6,47.3,2.0,29.2,2.5,,67.32
4721,Je déteste que tu fasses semblant de ne pas me connaître.,403,95.2,45.5,2.0,28.1,3.5,,67.31
4722,"Finalement, elles ont approuvé la proposition.",5295,92.4,40.3,3.0,25.4,1.8,,67.31
4723,N'ayez pas peur de faire des fautes quand vous parlez anglais.,37,95.9,48.4,0.0,29.0,3.5,,67.31
4724,Elle essaya de mettre davantage d'énergie dans sa voix.,4022,94.1,44.1,0.0,26.4,4.0,,67.31
4725,"Monsieur, vous avez laissé votre briquet sur la table.",5696,94.0,42.9,3.0,26.9,2.9,,67.30
4726,Il fait des progrès remarquables en anglais ces derniers temps.,4691,95.3,47.9,0.0,28.7,2.7,,67.30
4727,"Ses sœurs, tout comme lui, vivent maintenant à Kyoto.",2756,93.8,41.8,6.0,27.5,1.3,,67.30
4728,Nous vous ferons connaître le résultat d'ici une semaine.,3475,95.3,45.0,0.0,27.0,5.7,,67.30
4729,Les garçons du village se sont moqués de moi.,3372,92.1,38.8,0.0,23.2,5.0,,67.30
4730,"Pendant la réunion, le directeur a avancé une proposition.",3702,94.9,44.9,3.0,28.1,2.9,,67.30
4731,Ils partirent après avoir fini de déjeuner.,5245,90.8,37.8,0.0,22.7,3.1,,67.30
4732,La production de masse a réduit le prix de beaucoup de marchandises.,5359,96.1,48.4,0.0,29.1,4.0,,67.30
4733,Ça ne dérangeait pas Tom que Marie ait de petits seins.,5909,94.2,44.6,2.0,27.5,2.4,,67.29
4734,J'ai besoin d'une paire de ciseaux pour couper ce papier.,4213,95.5,46.2,0.0,27.7,5.0,,67.29
4735,"Ils parlent rarement français, si tant est qu'ils le fassent.",5275,95.7,45.6,5.0,29.4,2.5,,67.29
4736,"Cause toujours, je ne changerai pas d'avis.",4714,92.9,36.9,3.0,23.4,6.7,,67.29
4737,Tom n'aime pas les femmes qui portent trop de maquillage.,5267,95.7,45.5,3.0,28.5,4.0,,67.29
4738,Il survécut à sa femme durant de nombreuses années.,4788,92.5,41.8,0.0,25.1,2.9,,67.29
4739,L'hôtel où nous avons séjourné l'été dernier est proche du lac.,3954,95.9,48.4,0.0,29.0,3.5,,67.28
4740,"Posez ces livres sur mon bureau, si ça ne vous dérange pas.",1192,96.0,46.6,3.0,29.2,3.5,,67.28
4741,Ils considéraient cet homme comme un danger pour la société.,5188,94.5,46.5,0.0,27.9,2.5,,67.28
4742,Entre nos ennemis les plus à craindre sont souvent les plus petits.,1848,96.2,48.0,0.0,28.8,4.6,,67.28
4743,La troisième tentative de cet homme pour arrêter de fumer a échoué.,1328,95.9,49.2,0.0,29.5,2.7,,67.28
4744,"Une fois de plus, je fus en mesure d'échapper à la mort.",870,95.9,46.3,3.0,29.0,3.5,,67.28
4745,Elle raconta l'histoire avec des larmes dans les yeux.,3242,93.3,43.6,0.0,26.2,2.7,,67.28
4746,Elle est descendue pour le petit déjeuner à huit heures.,2217,94.3,44.5,0.0,26.7,4.0,,67.28
4747,Je te donnerai toutes les informations nécessaires.,4442,92.9,42.7,0.0,25.6,2.9,,67.27
4748,"Quand ils le trouvèrent enfin, il était trop tard.",4446,93.6,40.8,3.0,25.7,4.3,,67.27
4749,Le garçon a confectionné un avion de papier.,691,91.5,38.1,0.0,22.8,4.6,,67.27
4750,Mon petit déjeuner se compose habituellement de pain et de beurre.,2310,95.4,48.3,0.0,29.0,2.5,,67.27
4751,Son échec dans les affaires l'a contraint à vendre sa maison.,4453,96.2,47.9,0.0,28.8,4.7,,67.27
4752,"La femme qu'il prenait pour sa tante, était une étrangère.",5837,95.6,45.5,5.0,29.3,2.5,,67.27
4753,Un voyage sur la lune dans un vaisseau spatial n'est plus un rêve.,3895,96.4,49.3,0.0,29.6,3.8,,67.27
4754,Veuillez proposer une phrase à traduire dans d'autres langues.,4100,95.0,47.4,0.0,28.5,2.7,,67.26
4755,Mon père déteste que je lise le journal au petit déjeuner.,3141,95.4,45.9,2.0,28.4,3.8,,67.26
4756,Une neige terrible a retardé le train de plusieurs heures.,1568,94.7,45.5,0.0,27.3,4.0,,67.26
4757,Il est tellement impoli que tout le monde le déteste.,1857,93.9,41.9,2.0,25.9,4.6,,67.26
4758,Je n'arriverais pas à le supporter plus longtemps.,4879,93.7,41.3,0.0,24.8,6.2,,67.26
4759,Vous avez besoin de redémarrer votre ordinateur.,2681,92.1,40.9,0.0,24.5,3.1,,67.26
4760,"Si nous commençons tôt, nous pouvons finir pour le déjeuner.",1905,94.8,44.7,3.0,28.0,2.9,,67.26
4761,"Elle courut après moi, ses cheveux volant au vent.",4091,92.3,40.8,3.0,25.7,1.3,,67.26
4762,Je suis certain qu'elle deviendra une grande chanteuse.,2714,94.8,43.9,2.0,27.1,4.6,,67.25
4763,Il était prêt à l'aider à laver la vaisselle.,3020,91.2,38.0,0.0,22.8,4.0,,67.24
4764,Je suis honteux d'avoir reçu de si mauvaises notes a l'examen.,3436,96.2,49.2,0.0,29.5,3.5,,67.24
4765,Bientôt une foule se rassembla autour de lui.,5130,91.0,38.6,0.0,23.2,3.1,,67.24
4766,"Dès le départ, j'ai été claire au sujet de mes sentiments à son égard.",2976,99.6,54.0,3.0,33.6,4.2,,67.24
4767,Consommer de la restauration rapide est mauvais pour la santé.,4847,95.2,46.2,0.0,27.7,4.6,,67.24
4768,Ils se sont frayé un chemin à travers la foule.,3806,91.7,40.2,0.0,24.1,2.9,,67.24
4769,Les maths sont bien la dernière chose que je voudrais étudier.,705,95.7,47.7,2.0,29.4,2.7,,67.24
4770,Le temps est prédit en utilisant comme base les données du passé.,5145,95.8,49.6,0.0,29.8,2.4,,67.24
4771,Il y avait un nombre incalculable d'étoiles dans le ciel.,4972,94.5,45.5,0.0,27.3,3.8,,67.24
4772,Il envoya de l'argent pour contribuer à prendre soin d'elle.,4216,95.5,47.5,0.0,28.5,3.8,,67.24
4773,Nous devons encore marcher dix miles avant le coucher du soleil.,1059,95.4,48.6,0.0,29.2,2.5,,67.24
4774,Le professeur White a publié son premier livre l'année dernière.,4412,95.9,48.6,0.0,29.2,3.5,,67.23
4775,J'ai éteint la lampe et suis allé dormir.,4392,90.0,36.7,0.0,22.0,2.9,,67.23
4776,Mary n'a pas l'habitude qu'on se moque d'elle en public.,4481,96.6,47.9,2.0,29.5,4.4,,67.23
4777,J'ai confectionné un nouveau costume pour mon fils.,2158,92.4,41.8,0.0,25.1,2.9,,67.23
4778,J'avais étudié la musique à Boston avant de retourner au Japon.,1272,95.9,48.8,0.0,29.3,3.5,,67.22
4779,"Vue de loin, cette montagne ressemble au Mont Fuji.",3599,93.1,41.3,3.0,26.0,2.9,,67.22
4780,Il s'occupera des chats pour moi quand je serai à l'étranger.,3975,95.8,48.8,0.0,29.3,3.3,,67.22
4781,Jamais ils ne retournèrent en leur pays.,5093,89.8,36.0,0.0,21.6,3.1,,67.22
4782,"J'ai couru, couru, mais j'ai raté le train.",3026,90.6,33.6,6.0,22.6,3.3,,67.22
4783,Après le concert la foule se dirigea vers la porte la plus proche.,4228,95.8,48.3,0.0,29.0,3.8,,67.22
4784,Elle est très timide et se sent mal à l'aise dans les fêtes.,758,96.5,49.4,0.0,29.7,4.2,,67.21
4785,Tom se tient sur le quai de la station de métro de Westminster.,2718,95.2,47.1,0.0,28.3,3.8,,67.21
4786,Tom n'eut même pas la politesse de dire qu'il était désolé.,4824,96.1,48.0,2.0,29.6,3.3,,67.21
4787,"Par considération pour les autres, veuillez ne pas fumer.",2656,94.5,44.4,3.0,27.8,2.9,,67.21
4788,La mère de Ken et son amie vont bientôt arriver à l'aéroport.,243,96.3,48.8,0.0,29.3,4.4,,67.21
4789,La vieille dame vivait seule dans un appartement de trois pièces.,2267,95.7,49.1,0.0,29.5,2.7,,67.21
4790,"Pour maîtriser une langue, il faut énormément de pratique.",5824,94.7,44.9,3.0,28.1,2.9,,67.21
4791,"Je dispose encore de juste assez de temps pour achever ça, je pense.",231,96.4,48.7,3.0,30.4,2.5,,67.21
4792,"J'aimerais vous causer, lorsque vous aurez du temps disponible.",4116,95.2,46.2,3.0,28.9,2.7,,67.20
4793,Je n'avais vraiment pas l'intention que ça se produise.,1239,95.2,44.6,2.0,27.5,5.0,,67.20
4794,Je voudrais échanger avec vous une autre langue contre le chinois.,3061,95.8,49.5,0.0,29.7,2.5,,67.20
4795,Faites votre travail plus attentivement.,2002,90.6,39.0,0.0,23.4,2.0,,67.20
4796,Cette révolution des livres électroniques ne me plait pas du tout.,4778,95.7,49.5,0.0,29.7,2.4,,67.19
4797,"Si on veut connaitre un pays, il faut apprendre son histoire.",2120,96.0,46.8,3.0,29.3,3.8,,67.19
4798,Tom ne pensait pas que quiconque puisse le reconnaître.,3063,94.5,43.9,2.0,27.1,4.3,,67.19
4799,J'ai oublié que j'étais supposé apporter une bouteille de vin.,2591,95.9,47.1,2.0,29.1,4.0,,67.18
4800,"Certains animaux, comme le lion, mangent de la viande.",5576,94.5,42.3,6.0,27.8,3.1,,67.18
4801,"Dès que j'ai terminé de faire ça, je t'aiderai.",2907,93.6,40.5,5.0,26.3,3.8,,67.18
4802,Je suis satisfait de ma vie au collège jusqu'à un certain point.,1747,96.3,50.0,0.0,30.0,3.2,,67.18
4803,Les circonstances nous ont forcés à remettre la réunion à plus tard.,2711,95.9,49.7,0.0,29.8,2.7,,67.18
4804,Attendez un peu jusqu'à ce que je sois prêt.,1373,95.1,38.8,14.0,28.9,2.7,,67.18
4805,Nous devrions établir quelques règles de base avant de commencer.,5233,95.0,47.6,0.0,28.6,2.9,,67.18
4806,"Si tu ne te dépêches pas, tu seras en retard pour l'école.",162,95.4,45.9,3.0,28.7,3.5,,67.18
4807,Le professeur a commandé quelques nouveaux livres de New York.,644,95.4,47.4,0.0,28.5,4.0,,67.18
4808,"Ce n'est pas comme si nous devions vendre des trucs, tu vois ?",725,96.0,48.4,3.0,30.2,2.2,,67.17
4809,Nous avons débattu de ce problème jusque tard dans la nuit.,3562,94.9,46.4,0.0,27.8,4.0,,67.17
4810,Picasso est un artiste célèbre que tout le monde connaît.,5694,95.0,45.0,2.0,27.8,4.3,,67.17
4811,Tom rêve d'être propriétaire d'une maison dans le centre de Boston.,2941,96.4,50.0,0.0,30.0,3.5,,67.17
4812,"Les femmes, de nos jours, boivent autant que les hommes.",3188,95.1,42.3,8.0,28.6,3.1,,67.17
4813,Pourquoi payer lorsqu'on peut en obtenir gratuitement ?,4304,92.5,43.6,0.0,26.2,1.4,,67.17
4814,Tom est extrêmement reconnaissant envers Mary pour son aide.,157,94.3,46.5,0.0,27.9,2.7,,67.17
4815,La racine d'une fleur est aussi faible que le doigt d'un bébé.,4242,96.5,49.0,2.0,30.2,3.5,,67.17
4816,Tout le monde est censé porter une cravate à cette soirée.,449,95.5,45.9,0.0,27.6,5.7,,67.17
4817,"Moi, le matin, je bois toujours deux tasses de café.",3005,94.6,41.7,6.0,27.4,4.0,,67.16
4818,Elle a toujours nourri ses enfants avant de nourrir son chien.,3392,95.4,47.7,0.0,28.6,3.8,,67.16
4819,Il lui jeta un coup d'œil sans monter de signe de reconnaissance.,3090,95.5,49.2,0.0,29.5,2.4,,67.16
4820,Je m'éloigne de la ville pour quelques jours.,4767,95.1,38.8,12.0,28.1,4.0,,67.16
4821,"Pour certaines tâches, mon ordinateur peut être bien utile.",4063,94.9,45.4,3.0,28.5,2.9,,67.16
4822,"Ce qui semble facile au début, s'avère souvent être difficile.",4079,95.9,47.3,6.0,30.8,1.2,,67.16
4823,Il a dû faire appel à toute son expérience pour exécuter le plan.,1489,96.5,50.4,0.0,30.2,3.3,,67.16
4824,Elle nous dit que nous devions appeler un médecin immédiatement.,1787,94.7,47.1,2.0,29.1,1.4,,67.15
4825,"Dans le temps, les gens croyaient que le monde était plat.",702,95.4,44.2,5.0,28.5,4.0,,67.15
4826,La société lui offrit une montre en or le jour de son départ.,3849,95.7,48.8,0.0,29.3,3.3,,67.15
4827,"Elle s'approcha de moi, par derrière, sans faire de bruit.",793,94.8,43.8,6.0,28.7,2.5,,67.15
4828,Je veux que vous vous y mettiez immédiatement.,4736,91.4,37.9,2.0,23.6,3.6,,67.15
4829,Je viens de finir de nettoyer le garage.,1572,89.1,34.6,0.0,20.8,3.3,,67.14
4830,"Tout ce que j'ai trouvé, c'est une paire de ciseaux.",2074,95.7,43.7,5.0,28.2,5.3,,67.14
4831,C'est clair qu'il y a un désaccord assez fort entre les deux.,441,96.7,49.8,2.0,30.7,3.2,,67.14
4832,"Si tu veux son pardon, tu dois confesser ce que tu as fait.",5029,95.7,45.1,5.0,29.0,3.8,,67.14
4833,Elle a passé beaucoup de temps à écrire sa dissertation.,342,94.7,44.5,0.0,26.7,5.7,,67.14
4834,La pratique est la seule façon de maîtriser une langue étrangère.,2864,95.6,47.8,0.0,28.7,4.3,,67.14
4835,Je te rendrai très certainement visite demain.,2743,91.2,39.7,0.0,23.8,2.9,,67.14
4836,"Dans tous les cas, c'est mauvais de rompre une promesse.",5048,95.7,44.6,3.0,27.9,5.7,,67.14
4837,C'est typique de lui de se comporter de la sorte.,3376,91.8,39.4,0.0,23.6,4.6,,67.13
4838,Il laissa entendre que tout n'est pas rose dans son mariage.,2712,95.8,47.5,2.0,29.3,3.5,,67.13
4839,Je souhaiterais plutôt mourir que d'abandonner.,5615,92.3,40.3,2.0,25.0,3.3,,67.13
4840,Le voleur s'enfuit quand le policier le vit.,5239,89.4,35.7,0.0,21.4,3.1,,67.13
4841,Les employés ne sont pas autorisés à regarder les jeux olympiques.,5658,95.6,48.3,0.0,29.0,3.8,,67.13
4842,Les enfants perdirent leur chemin dans la forêt.,5021,91.6,40.3,0.0,24.2,3.1,,67.13
4843,J'ai des affaires importantes dont je dois m'occuper à mon bureau.,1051,99.7,50.8,10.0,34.5,3.3,,67.13
4844,Le divorce a finalement été prononcé ce matin au bureau du juge.,4846,96.0,49.2,0.0,29.5,3.8,,67.12
4845,J'ai contracté un rhume il y a deux jours.,3833,90.2,37.8,0.0,22.7,2.7,,67.12
4846,Ils peuvent produire les mêmes marchandises à un coût bien plus bas.,2562,96.1,50.9,0.0,30.6,2.2,,67.12
4847,"Malgré toutes ses fautes, il est respecté par tout le monde.",2752,95.7,46.4,3.0,29.0,4.0,,67.12
4848,Plusieurs milliers de gens devinrent victimes de cette maladie.,5526,93.9,46.8,0.0,28.1,1.5,,67.12
4849,Elle déposa une grosse somme d'argent à la banque.,5671,93.5,41.7,0.0,25.0,6.2,,67.11
4850,Les gens qui vont tôt au lit et se lèvent tôt vivent longtemps.,82,95.8,48.4,3.0,30.2,2.2,,67.11
4851,J'ai découvert qu'elle était meilleure que moi en maths.,3303,95.9,45.0,6.0,29.4,3.8,,67.11
4852,"Je vous rendrai visite à votre bureau, demain.",796,92.4,38.6,3.0,24.4,4.6,,67.11
4853,Je bus trop de vin et fus pris de vertige.,3764,89.7,36.6,0.0,21.9,2.9,,67.11
4854,Il s'est frayé un passage au milieu de la foule.,5625,92.5,41.4,0.0,24.9,4.0,,67.10
4855,J'ai reçu un télégramme disant que mon oncle était arrivé.,4472,95.1,45.9,2.0,28.4,3.8,,67.10
4856,J'ai mangé un hamburger et j'en ai commandé encore un.,4135,91.8,41.2,0.0,24.7,2.9,,67.10
4857,Il n'est pas un étudiant aussi paresseux que vous le pensez.,491,95.7,47.5,2.0,29.3,3.5,,67.10
4858,Tous les passagers eurent le mal de mer pendant la tempête.,4000,95.3,46.4,0.0,27.8,5.3,,67.10
4859,Ce laboratoire est l'endroit où nous travaillons chaque jour.,5719,95.0,46.9,0.0,28.2,4.0,,67.09
4860,Veuillez expliquer comment prendre le médicament.,1315,92.2,43.1,0.0,25.8,1.7,,67.09
4861,Ça lui prendra au moins deux ans avant d'être qualifiée à ce poste.,1953,96.5,52.2,0.0,31.3,2.0,,67.09
4862,J'ai demandé à ma maîtresse ce que je devais faire ensuite.,2535,96.1,47.1,2.0,29.0,5.0,,67.09
4863,Ma mère m'a donné une paire de gants qu'elle a fait elle-même.,2276,96.8,48.9,2.0,30.1,4.7,,67.09
4864,Tu pourras prendre beaucoup de photos avec ton nouvel appareil.,365,95.4,47.9,0.0,28.7,4.0,,67.09
4865,"Tu sembles me connaître, mais je ne te connais pas.",345,94.9,41.7,3.0,26.2,7.1,,67.09
4866,J'allais régulièrement pêcher avec mon père lorsque j'étais enfant.,5046,95.2,48.7,0.0,29.2,2.5,,67.09
4867,Ce livre est suffisamment facile pour qu'ils puissent le lire.,434,99.6,47.7,14.0,34.2,3.8,,67.09
4868,Ma sœur se lave les cheveux tous les matins.,1754,89.9,37.0,0.0,22.2,3.1,,67.09
4869,Je peux résister à tout sauf à la tentation.,5650,90.0,37.0,0.0,22.2,3.3,,67.08
4870,Je veux séjourner en Amérique pendant quelques années.,3885,93.1,43.6,0.0,26.2,3.3,,67.08
4871,"Dans le monde, il n'existe aucune sauce comparable à la faim.",5890,96.0,47.5,3.0,29.7,3.5,,67.08
4872,Elle était déjà allée se coucher quand je lui ai téléphoné à 23 h.,13,95.4,49.6,0.0,29.8,2.2,,67.08
4873,"Le travail d'hier n'a mené à rien, nous n'avons fait que des erreurs.",2794,99.7,53.6,5.0,34.1,4.2,,67.08
4874,Je pensais que je ne vous reverrais jamais.,282,90.2,36.3,2.0,22.6,3.1,,67.08
4875,"Tu n'as pas mangé le gâteau que j'ai préparé, contrairement à ta sœur.",3788,99.4,54.0,5.0,34.4,3.0,,67.07
4876,Je trouverai des amis où que je me rende.,4618,89.1,35.4,2.0,22.1,1.5,,67.07
4877,Il y avait une tasse cassée sur la table.,852,89.6,36.7,0.0,22.0,2.9,,67.07
4878,Je ne désire pas perdre les meilleures années de ma vie pour vous.,4096,96.5,50.8,0.0,30.5,3.3,,67.06
4879,"Monsieur, nous aurons quelque chose de spécial pour vous.",2487,95.0,44.4,3.0,27.8,4.6,,67.06
4880,"Enfant, je me rendais, chaque été, au bord de mer.",2481,94.0,40.2,9.0,27.7,2.7,,67.06
4881,La semaine dernière elle donna naissance à une jolie fille.,2385,95.4,46.0,0.0,27.6,6.2,,67.06
4882,Vous serez endormie au moment où votre père arrivera à la maison.,2890,95.5,49.6,0.0,29.8,2.4,,67.06
4883,Il était tellement occupé qu'il envoya son fils à sa place.,402,95.6,45.8,2.0,28.3,5.3,,67.06
4884,Un homme cria quelque chose en faisant signe de la main.,4885,94.0,45.0,0.0,27.0,4.0,,67.06
4885,La vue de ma collection de grenouilles te ferait une peur bleue.,1886,95.4,48.0,0.0,28.8,4.0,,67.06
4886,Il a essayé de se suicider mais a échoué.,4509,89.8,35.4,0.0,21.3,4.6,,67.05
4887,Elle l'a prié de le lui lire car elle avait perdu ses lunettes.,1961,96.4,49.4,0.0,29.6,4.7,,67.05
4888,"Certains aiment les chats, d'autres préfèrent les chiens.",5646,94.5,43.2,3.0,27.1,5.0,,67.05
4889,Tu es maintenant assez vieux pour subvenir à tes propres besoins.,4800,95.2,49.1,0.0,29.5,2.4,,67.05
4890,Il faut que j'y retourne et que je vérifie.,5848,95.4,37.1,18.0,29.4,2.9,,67.05
4891,Nous devrions rendre justice aux deux parties dans cette affaire.,1875,95.1,48.9,0.0,29.3,2.5,,67.04
4892,Je n'arrive plus à me rappeler la mélodie de cette chanson.,2268,96.0,47.1,0.0,28.2,6.2,,67.04
4893,Je dois rafraîchir mon français avant d'aller étudier à Paris.,706,95.1,47.7,0.0,28.6,3.8,,67.04
4894,Peu à peu je commençais à comprendre le sens profond de ses paroles.,581,95.8,49.1,0.0,29.5,3.8,,67.04
4895,"Aussitôt qu'il eut fini son travail, il retourna à la maison.",1629,95.4,46.2,5.0,29.8,2.5,,67.03
4896,Nous avons déjeuné tôt pendant que nous étions à la galerie.,5264,94.3,45.6,2.0,28.2,2.9,,67.03
4897,"Mis à part les carottes, il n'y a rien qu'il ne mange pas.",1550,96.7,48.2,5.0,30.9,3.3,,67.03
4898,Il est inutile de prétendre que tu ne sais pas parler français.,2528,96.2,48.8,2.0,30.1,3.8,,67.03
4899,Je dois repasser un examen d'anglais la semaine prochaine.,5926,95.1,45.5,0.0,27.3,6.2,,67.03
4900,Elle est accoutumée à rester debout toute la nuit.,3206,93.0,41.3,0.0,24.8,5.7,,67.03
4901,Il parcourut le journal avant d'aller se coucher.,4817,91.5,40.8,0.0,24.5,2.9,,67.03
4902,"Peu importe le temps que ça prend, je finirai le travail.",2612,94.4,43.8,5.0,28.3,2.9,,67.03
4903,"Maintenant que je suis un professeur, je pense différemment.",699,94.9,44.7,5.0,28.8,3.1,,67.03
4904,"Ils sont à présent soit à Kyoto, soit à Osaka.",3155,89.4,35.5,3.0,22.5,1.7,,67.02
4905,"Dites ce que vous voulez, il ne changera pas d'avis.",5257,95.8,42.8,5.0,27.7,7.1,,67.02
4906,La porte avait été verrouillée de l'extérieur.,4711,91.7,39.2,0.0,23.5,5.0,,67.02
4907,"Le plaisir est un péché, et parfois le péché est un plaisir.",5565,92.6,40.8,3.0,25.7,3.3,,67.02
4908,"Avant cela, nous ferions mieux de nous assurer du fait.",2118,93.7,42.3,3.0,26.6,4.3,,67.02
4909,"Je m'y rendrai à pied ou en vélo, la prochaine fois.",1271,94.8,43.7,3.0,27.4,5.3,,67.02
4910,Je me suis brûlé la main avec un fer à repasser.,5357,91.7,41.4,0.0,24.9,2.7,,67.01
4911,Tom veut un ordinateur assez petit pour pouvoir le transporter.,550,95.3,47.9,0.0,28.7,4.0,,67.01
4912,Personne n'a mangé le moindre des biscuits que j'ai faits.,753,95.8,46.6,2.0,28.8,5.0,,67.01
4913,Je préfèrerais marcher plutôt que d'attendre un bus.,3390,93.4,42.3,2.0,26.2,4.3,,67.01
4914,Chaque porte dans la maison est verrouillée.,2258,90.6,38.4,0.0,23.1,3.3,,67.01
4915,Il se tourna vers son ami pour qu'il l'aide.,703,95.2,38.4,14.0,28.6,4.0,,67.01
4916,Tu ne devrais pas lire les lettres privées des gens sans permission.,349,95.9,50.9,0.0,30.6,2.4,,67.01
4917,Nous devrions nous rappeler d'envoyer à Tom une carte d'anniversaire.,2639,95.7,48.8,0.0,29.3,4.0,,67.01
4918,J'ai cherché la signification de ce mot dans le dictionnaire.,1339,95.6,47.3,0.0,28.4,5.3,,67.01
4919,Il semble que monsieur Tanaka ait passé son examen.,4142,93.2,41.8,2.0,25.9,4.3,,67.01
4920,J'ai toutes les raisons de croire qu'il est innocent de ce crime.,1087,96.7,50.1,2.0,30.9,3.5,,67.01
4921,Tom se vante de n'avoir jamais été battu dans une course de chevaux.,5897,96.0,51.3,0.0,30.8,2.2,,67.00
4922,"S'il te plait, déplace le poste de télévision vers la gauche.",3991,96.0,47.5,3.0,29.7,4.0,,67.00
4923,"De nos jours, peu de gens peuvent se permettre d'employer une bonne.",1474,96.4,50.0,3.0,31.2,2.4,,67.00
4924,Tu devras étudier plus sérieusement à partir de maintenant.,883,93.7,45.9,0.0,27.6,2.7,,67.00
4925,Personne ne va verser de larmes si ce vieux bâtiment est détruit.,3152,95.9,49.6,0.0,29.8,3.8,,67.00
4926,Il l'emmène dans son bureau et ils se mettent à parler d'amour.,4907,96.7,50.6,0.0,30.4,4.4,,66.99
4927,Les trois victimes de la fusillade sont dans un état critique.,5749,95.7,47.7,0.0,28.6,5.3,,66.99
4928,Cette coupe de cheveux devint rapidement populaire auprès des jeunes.,3594,95.4,50.8,0.0,30.5,1.3,,66.99
4929,"Après une courte paix, la guerre éclata à nouveau.",4588,93.1,40.8,3.0,25.7,4.6,,66.99
4930,Cette histoire m'a rappelé un vieil ami.,3847,89.1,35.8,0.0,21.5,2.9,,66.98
4931,Il pleure dans mon cœur comme il pleut sur la ville.,3280,91.8,42.0,0.0,25.2,2.7,,66.98
4932,Il brisa la chaise pour en faire du petit bois pour le feu.,1379,94.5,46.7,0.0,28.0,3.8,,66.98
4933,"Quand nous allons visiter la France, nous avons besoin d'un visa.",2658,96.0,48.0,3.0,30.0,3.8,,66.98
4934,"Si je ne suis pas trop occupé, je vous aiderai demain.",212,93.6,42.4,3.0,26.7,4.0,,66.97
4935,"En plus d'être chirurgien, il était aussi un écrivain célèbre.",4305,95.7,47.3,3.0,29.6,3.8,,66.97
4936,Je suis habitué à ce que l'on se moque de moi.,1086,92.6,41.5,2.0,25.7,3.5,,66.97
4937,Cette vie en bocal est tout ce dont j'ai besoin.,1563,95.1,41.4,10.0,28.9,3.8,,66.97
4938,Il vaudrait mieux pour toi de te tenir à distance d'un tel homme.,468,96.4,51.4,0.0,30.8,3.2,,66.97
4939,"Retirez votre chapeau dans cette pièce, s'il vous plaît.",3028,94.3,44.1,3.0,27.6,4.0,,66.96
4940,Elle étudie autant que n'importe quel autre élève de la classe.,527,96.2,48.8,2.0,30.1,4.0,,66.96
4941,Je m'y suis tenue jusqu'à ce que j'aie fini.,1901,95.9,40.7,14.0,30.0,3.5,,66.96
4942,Tu es bien trop intelligent pour penser être plus malin que moi.,1677,96.2,49.2,2.0,30.3,3.5,,66.96
4943,Si grande était sa peur qu'elle ferma les yeux.,4409,94.1,40.2,10.0,28.1,2.7,,66.95
4944,J'ai dressé une liste des choses que je voudrais bien acheter.,67,95.9,48.4,2.0,29.8,3.8,,66.95
4945,J'ai rencontré Yoshida pour la première fois en cinq ans.,2913,93.3,45.5,0.0,27.3,2.5,,66.95
4946,S'il vous plaît envoyez la lettre en exprès.,4605,90.1,38.2,0.0,22.9,2.9,,66.95
4947,J'irai rendre visite à mon oncle à Kyoto cet été.,3448,91.0,40.6,0.0,24.4,2.5,,66.94
4948,Un tel homme ne va pas chasser et possède rarement une arme à feu.,1161,96.5,51.8,0.0,31.1,3.2,,66.94
4949,Le soldat a continué en faisant comme s'il n'avait pas été blessé.,2241,96.6,51.8,0.0,31.1,3.3,,66.93
4950,"Je vous en prie, Madame, n'hésitez pas à vous servir !",5535,95.6,41.5,6.0,27.3,7.7,,66.93
4951,Écoute attentivement et fais exactement ce que je te dis de faire !,1949,96.0,50.1,2.0,30.8,2.4,,66.93
4952,"Aussitôt que j'arrive à Londres, je te laisserai un mot.",5914,95.0,44.6,5.0,28.7,3.8,,66.93
4953,Je suis jaloux que tu aies un bon patron.,3041,90.0,36.7,2.0,22.8,2.9,,66.93
4954,Cela leur a pris un moment avant de s'habituer les uns aux autres,568,96.5,51.8,0.0,31.1,3.2,,66.93
4955,Le garçon a lancé un avion de papier en direction de l'instituteur.,417,95.8,50.0,0.0,30.0,3.5,,66.93
4956,Ce magasin a toutes sortes de magazines en langues étrangères.,5085,94.9,47.4,0.0,28.5,4.0,,66.93
4957,Je crois que tu es la femme que j'ai attendue toute ma vie.,75,96.6,47.8,6.0,31.1,3.3,,66.93
4958,Je te prie de virer tout ton bazar de cette pièce.,5228,91.3,41.1,0.0,24.6,2.7,,66.93
