rank,sentence,pinyin,pinyin_corrected,pinyin_reason,english,original_order,complexity,frequency,similarity_penalty,similar_to,final_score,removed
226,有什么事吗？,Yǒu shénme shì ma?,yǒu shén me shì ma,needs syllable separation: 4 words for 5 chars,Is anything the matter?,351,24.7,95.0,20.0,51,66.09,
227,我不这么想,Wǒ bù zhè me xiǎng,wǒ bù zhè me xiǎng,needs formatting,I don't think so.,436,24.7,95.0,20.0,70,66.09,
228,我知道 我知道,Wǒ zhīdào wǒ zhīdào,wǒ zhī dào   wǒ zhī dào,needs syllable separation: 4 words for 6 chars,"I know, I know.",368,24.2,100.0,33.3,78,66.05,
229,是我,Shì wǒ,shì wǒ,needs formatting,It's me.,105,13.2,100.0,50.0,35,66.05,
230,是他,Shì tā,shì tā,needs formatting,It's him.,124,13.2,100.0,50.0,40,66.05,
231,我说,Wǒ shuō,wǒ shuō,needs formatting,I said.,135,13.2,90.0,25.0,30,66.05,
232,说吧,Shuō ba,shuō ba,needs formatting,Speak.,138,13.2,90.0,25.0,4,66.04,
233,说啊,Shuō a,shuō a,needs formatting,Say it!,162,13.2,90.0,25.0,9,66.04,
234,说嘛,Shuō ma,shuō ma,needs formatting,Say it.,134,13.2,79.9,0.0,1,66.00,
235,我不知道 我不知道,Wǒ bù zhīdào wǒ bù zhīdào,wǒ bù zhī dào   wǒ bù zhī dào,needs syllable separation: 6 words for 8 chars,I don't know. I don't know.,506,30.3,100.0,25.0,78,65.90,
236,是阿,Shì a,shì a,needs formatting,Yes.,160,13.2,89.6,25.0,31,65.85,
237,你的,Nǐ de,nǐ de,needs formatting,Yours.,110,13.2,86.2,16.7,33,65.79,
238,你在,Nǐ zài,nǐ zài,needs formatting,You are.,127,13.2,86.2,16.7,38,65.79,
239,你有,Nǐ yǒu,nǐ yǒu,needs formatting,You have.,147,13.2,86.2,16.7,42,65.79,
240,你会,Nǐ huì,nǐ huì,needs formatting,You will.,200,13.2,86.1,16.7,44,65.79,
241,你吗？,Nǐ ma?,nǐ ma,needs formatting,You?,115,13.2,86.1,16.7,45,65.79,
242,你要,Nǐ yào,nǐ yào,needs formatting,You want.,150,13.2,86.1,16.7,75,65.79,
243,那你,Nà nǐ,nà nǐ,needs formatting,Then you.,196,13.2,86.1,16.7,52,65.79,
244,我说的是真的,Wǒ shuō de shì zhēn de,wǒ shuō de shì zhēn de,needs formatting,What I said is true.,509,27.2,95.9,20.0,33,65.77,
245,我也是这么想的,Wǒ yě shì zhème xiǎng de,wǒ yě shì zhè me xiǎng de,needs syllable separation: 6 words for 7 chars,I thought so too.,564,32.4,96.6,14.3,33,65.74,
246,还有别的事吗？,Hái yǒu bié de shì ma?,hái yǒu bié de shì ma,needs formatting,Anything else?,519,28.0,94.9,16.7,51,65.69,
247,我就知道会这样,Wǒ jiù zhīdào huì zhèyàng,wǒ jiù zhī dào huì zhè yàng,needs syllable separation: 5 words for 7 chars,I knew it would be like this.,463,31.6,96.0,14.3,78,65.66,
248,我很好，你呢？,"Wǒ hěn hǎo, nǐ ne?",wǒ hěn hǎo nǐ ne,needs formatting,"I'm fine, and you?",452,25.4,94.4,20.0,49,65.60,
249,你有在听吗？,Nǐ yǒu zài tīng ma?,nǐ yǒu zài tīng ma,needs formatting,Are you listening?,479,25.4,94.4,20.0,48,65.60,
250,你做得很好,Nǐ zuò de hěn hǎo,nǐ zuò de hěn hǎo,needs formatting,You did a great job.,443,25.4,94.4,20.0,55,65.60,
251,听我说 听我说,Tīng wǒ shuō tīng wǒ shuō,tīng wǒ shuō tīng wǒ shuō,needs formatting,"Listen to me, listen to me.",528,25.8,93.3,16.7,30,65.60,
252,我想你是对的,Wǒ xiǎng nǐ shì duì de,wǒ xiǎng nǐ shì duì de,needs formatting,I think you're right.,520,29.5,95.4,16.7,33,65.51,
253,我说什么？,Wǒ shuō shénme?,wǒ shuō shén me,needs syllable separation: 3 words for 4 chars,What did I say?,230,21.0,93.3,25.0,76,65.36,
254,他说什么？,Tā shuō shénme?,tā shuō shén me,needs syllable separation: 3 words for 4 chars,What did he say?,229,21.0,93.3,25.0,76,65.36,
255,有什么事？,Yǒu shénme shì?,yǒu shén me shì,needs syllable separation: 3 words for 4 chars,What's up?,267,21.0,93.3,25.0,76,65.36,
256,我知道你会的,Wǒ zhīdào nǐ huì de,wǒ zhī dào nǐ huì de,needs syllable separation: 5 words for 6 chars,I know you will.,427,28.5,94.5,16.7,33,65.34,
257,我就知道是你,Wǒ jiù zhīdào shì nǐ,wǒ jiù zhī dào shì nǐ,needs syllable separation: 5 words for 6 chars,I knew it was you.,445,28.5,94.5,16.7,35,65.34,
258,你是做什么的？,Nǐ shì zuò shénme de?,nǐ shì zuò shén me de,needs syllable separation: 5 words for 6 chars,What do you do?,438,28.5,94.5,16.7,34,65.34,
259,好吧，你知道吗？,"Hǎo ba, nǐ zhīdào ma?",hǎo ba nǐ zhī dào ma,needs syllable separation: 5 words for 6 chars,"Okay, you know?",414,28.5,94.5,16.7,50,65.34,
260,你要我做什么？,Nǐ yào wǒ zuò shénme?,nǐ yào wǒ zuò shén me,needs syllable separation: 5 words for 6 chars,What do you want me to do?,439,28.5,94.4,16.7,75,65.34,
261,你是怎么想的?,Nǐ shì zěnme xiǎng de?,nǐ shì zěn me xiǎng de ?,needs syllable separation: 5 words for 6 chars,What do you think?,419,28.5,94.4,16.7,34,65.34,
262,你知道的，对吧？,"Nǐ zhīdào de, duì ba?",nǐ zhī dào de duì ba,needs syllable separation: 5 words for 6 chars,"You know, right?",454,28.5,94.4,16.7,78,65.34,
263,我想让你知道,Wǒ xiǎng ràng nǐ zhīdào,wǒ xiǎng ràng nǐ zhī dào,needs syllable separation: 5 words for 6 chars,I want you to know.,496,28.5,94.4,16.7,70,65.34,
264,你是怎么做的？,Nǐ shì zěnme zuò de?,nǐ shì zěn me zuò de,needs syllable separation: 5 words for 6 chars,How did you do that?,441,28.5,94.4,16.7,34,65.34,
265,你在想什么呢？,Nǐ zài xiǎng shénme ne?,nǐ zài xiǎng shén me ne,needs syllable separation: 5 words for 6 chars,What are you thinking about?,451,28.5,94.4,16.7,76,65.34,
266,你要我怎么做？,Nǐ yào wǒ zěnme zuò?,nǐ yào wǒ zěn me zuò,needs syllable separation: 5 words for 6 chars,What do you want me to do?,440,28.5,94.4,16.7,75,65.34,
267,你在做什么呢？,Nǐ zài zuò shénme ne?,nǐ zài zuò shén me ne,needs syllable separation: 5 words for 6 chars,What are you doing?,449,28.5,94.4,16.7,76,65.34,
268,我一直在找你,Wǒ yī zhí zài zhǎo nǐ,wǒ yī zhí zài zhǎo nǐ,needs formatting,I've been looking for you.,600,28.5,94.4,16.7,38,65.33,
269,我不要你的钱,Wǒ bù yào nǐ de qián,wǒ bù yào nǐ de qián,needs formatting,I don't want your money.,544,28.5,94.4,16.7,33,65.32,
270,什么事呀？,Shénme shì a?,shénme shì a,needs formatting,What's up?,282,21.0,93.2,25.0,76,65.31,
271,我在跟你说话,Wǒ zài gēn nǐ shuō huà,wǒ zài gēn nǐ shuō huà,needs formatting,I'm talking to you.,555,28.5,94.4,16.7,38,65.31,
272,我是说真的,Wǒ shì shuō zhēn de,wǒ shì shuō zhēn de,needs formatting,I'm serious.,418,24.8,93.3,20.0,33,65.24,
273,是还是不是？,Shì hái shì bù shì ?,shì hái shì bù shì,needs formatting,Is it or isn't it?,448,22.2,90.5,16.7,31,65.23,
274,是 是的,Shì shì de,shì shì de,needs formatting,"Yes, yes.",202,16.0,100.0,50.0,34,65.20,
275,是，我是,"Shì, wǒ shì",shì wǒ shì,needs formatting,"Yes, I am.",201,16.0,100.0,50.0,35,65.20,
276,好的 好,Hǎo de hǎo,hǎo de hǎo,needs formatting,"Okay, okay.",215,16.0,100.0,50.0,39,65.20,
277,好，很好,"Hǎo, hěn hǎo",hǎo hěn hǎo,needs formatting,"Good, very good.",271,16.0,100.0,50.0,55,65.19,
278,你是我的,Nǐ shì wǒ de,nǐ shì wǒ de,needs formatting,You are mine.,302,21.3,93.1,25.0,33,65.14,
279,是你的吗？,Shì nǐ de ma?,shì nǐ de ma,needs formatting,Is it yours?,304,21.3,93.1,25.0,34,65.14,
280,你知道我的,Nǐ zhīdào wǒ de,nǐ zhī dào wǒ de,needs syllable separation: 4 words for 5 chars,You know me.,370,24.7,93.1,20.0,33,65.14,
281,你是知道的,Nǐ shì zhīdào de,nǐ shì zhī dào de,needs syllable separation: 4 words for 5 chars,You know.,369,24.7,93.1,20.0,34,65.14,
282,你想我吗？,Nǐ xiǎng wǒ ma?,nǐ xiǎng wǒ ma,needs formatting,Do you miss me?,337,21.3,93.1,25.0,45,65.14,
283,我很想你,Wǒ hěn xiǎng nǐ,wǒ hěn xiǎng nǐ,needs formatting,I miss you.,355,21.3,93.1,25.0,49,65.13,
284,你在想什么？,Nǐ zài xiǎng shénme?,nǐ zài xiǎng shén me,needs syllable separation: 4 words for 5 chars,What are you thinking about?,340,24.7,93.1,20.0,76,65.13,
285,我想你知道,Wǒ xiǎng nǐ zhīdào,wǒ xiǎng nǐ zhī dào,needs syllable separation: 4 words for 5 chars,I think you know.,374,24.7,93.1,20.0,70,65.13,
286,你想知道吗？,Nǐ xiǎng zhīdào ma?,nǐ xiǎng zhī dào ma,needs syllable separation: 4 words for 5 chars,Do you want to know?,372,24.7,93.1,20.0,78,65.13,
287,你在看什么？,Nǐ zài kàn shénme?,nǐ zài kàn shén me,needs syllable separation: 4 words for 5 chars,What are you looking at?,388,24.7,93.1,20.0,76,65.13,
288,你要做什么？,Nǐ yào zuò shén me?,nǐ yào zuò shén me,needs formatting,What are you going to do?,472,24.7,93.1,20.0,76,65.13,
289,你怎么想的？,Nǐ zěn me xiǎng de?,nǐ zěn me xiǎng de,needs formatting,What do you think?,498,24.7,93.1,20.0,82,65.13,
290,你在等什么？,Nǐ zài děng shén me?,nǐ zài děng shén me,needs formatting,What are you waiting for?,480,24.7,93.0,20.0,76,65.12,
291,你会看到的,Nǐ huì kàn dào de,nǐ huì kàn dào de,needs formatting,You will see.,428,24.7,93.0,20.0,44,65.12,
292,她在干什么？,Tā zài gàn shén me?,tā zài gàn shén me,needs formatting,What is she doing?,474,24.8,93.1,20.0,76,65.12,
293,你想让我怎么做?,Nǐ xiǎng ràng wǒ zěnme zuò?,nǐ xiǎng ràng wǒ zěn me zuò ?,needs syllable separation: 6 words for 7 chars,What do you want me to do?,532,32.4,95.4,14.3,70,65.10,
294,我想和你在一起,Wǒ xiǎng hé nǐ zài yīqǐ,wǒ xiǎng hé nǐ zài yì qǐ,needs syllable separation: 6 words for 7 chars,I want to be with you.,584,32.4,95.4,14.3,38,65.10,
295,我真的爱你,Wǒ zhēn de ài nǐ,wǒ zhēn de ài nǐ,needs formatting,I really love you.,464,24.7,92.9,20.0,33,65.06,
296,你懂我的意思吗？,Nǐ dǒng wǒ de yìsi ma?,nǐ dǒng wǒ de yì si ma,needs syllable separation: 6 words for 7 chars,Do you understand what I mean?,560,32.4,95.3,14.3,33,65.06,
297,上帝,Shàngdì,shàng dì,needs syllable separation: 1 words for 2 chars,God.,97,16.2,79.8,0.0,1,65.05,
298,我想和你谈谈,Wǒ xiǎng hé nǐ tán tán,wǒ xiǎng hé nǐ tán tán,needs formatting,I want to talk to you.,576,27.2,94.4,20.0,70,65.02,
299,我想跟你谈谈,Wǒ xiǎng gēn nǐ tán tán,wǒ xiǎng gēn nǐ tán tán,needs formatting,I want to talk to you.,577,27.2,94.4,20.0,70,65.02,
300,我想想,Wǒ xiǎng xiǎng,wǒ xiǎng xiǎng,needs formatting,Let me think.,249,16.5,99.6,50.0,70,64.87,
301,你是怎么做到的？,Nǐ shì zěnme zuò dào de?,nǐ shì zěn me zuò dào de,needs syllable separation: 6 words for 7 chars,How did you do that?,518,31.6,94.3,14.3,34,64.83,
302,我说的,Wǒ shuō de,wǒ shuō de,needs formatting,I said so.,233,17.2,93.3,33.3,33,64.82,
303,我是说,Wǒ shì shuō,wǒ shì shuō,needs formatting,I mean.,236,17.2,93.3,33.3,35,64.82,
304,我想说,Wǒ xiǎng shuō,wǒ xiǎng shuō,needs formatting,I want to say.,250,17.2,93.3,33.3,70,64.82,
305,你想知道什么？,Nǐ xiǎng zhīdào shénme?,nǐ xiǎng zhī dào shén me,needs syllable separation: 4 words for 6 chars,What do you want to know?,371,28.0,93.1,16.7,76,64.80,
306,你想要做什么？,Nǐ xiǎng yào zuò shén me?,nǐ xiǎng yào zuò shén me,needs formatting,What do you want to do?,524,28.0,93.1,16.7,76,64.80,
307,你怎么知道的？,Nǐ zěn me zhī dào de?,nǐ zěn me zhī dào de,needs formatting,How did you know that?,550,28.0,93.1,16.7,78,64.80,
308,我向上帝发誓,Wǒ xiàng shàng dì fā shì,wǒ xiàng shàng dì fā shì,needs formatting,I swear to God.,588,28.0,89.7,8.3,30,64.80,
309,你怎么进来的？,Nǐ zěn me jìn lái de?,nǐ zěn me jìn lái de,needs formatting,How did you get in?,569,28.0,93.0,16.7,82,64.75,
310,你真的想知道？,Nǐ zhēn de xiǎng zhīdào?,nǐ zhēn de xiǎng zhī dào,needs syllable separation: 5 words for 6 chars,Do you really want to know?,416,28.0,92.9,16.7,78,64.74,
311,你好啊,Nǐ hǎo a,nǐ hǎo a,needs formatting,Hello there.,280,17.8,86.7,16.7,9,64.68,
312,啊 你好,A nǐ hǎo,a nǐ hǎo,needs formatting,"Oh, hello.",281,17.8,86.7,16.7,9,64.68,
313,好的，我会的,"Hǎo de, wǒ huì de",hǎo de wǒ huì de,needs formatting,"Okay, I will.",429,23.4,93.4,25.0,33,64.65,
314,你真这么想？,Nǐ zhēn zhè me xiǎng?,nǐ zhēn zhè me xiǎng,needs formatting,You really think so?,435,24.7,88.0,10.0,73,64.62,
315,我知道你在想什么,Wǒ zhīdào nǐ zài xiǎng shénme,wǒ zhī dào nǐ zài xiǎng shén me,needs syllable separation: 6 words for 8 chars,I know what you're thinking.,508,35.3,95.4,12.5,38,64.59,
316,你知道那是什么吗？,Nǐ zhīdào nà shì shénme ma?,nǐ zhī dào nà shì shén me ma,needs syllable separation: 6 words for 8 chars,Do you know what that is?,512,35.3,95.4,12.5,46,64.59,
317,你是怎么找到我的？,Nǐ shì zěnme zhǎodào wǒ de?,nǐ shì zěn me zhǎo dào wǒ de,needs syllable separation: 6 words for 8 chars,How did you find me?,575,35.3,95.4,12.5,33,64.58,
318,你知道我的意思吗？,Nǐ zhīdào wǒ de yìsi ma?,nǐ zhī dào wǒ de yì si ma,needs syllable separation: 6 words for 8 chars,Do you know what I mean?,537,35.3,95.4,12.5,33,64.58,
319,我不明白你的意思,Wǒ bù míngbai nǐ de yìsi,wǒ bù míng bái nǐ de yì si,needs syllable separation: 6 words for 8 chars,I don't understand what you mean.,548,35.3,95.3,12.5,33,64.57,
320,你明白我的意思吗？,Nǐ míngbai wǒ de yìsi ma?,nǐ míng bái wǒ de yì si ma,needs syllable separation: 6 words for 8 chars,Do you understand what I mean?,547,35.3,95.3,12.5,33,64.57,
321,让我看看你,Ràng wǒ kàn kàn nǐ,ràng wǒ kàn kàn nǐ,needs formatting,Let me see you.,497,23.4,93.0,25.0,60,64.49,
322,你想要,Nǐ xiǎng yào,nǐ xiǎng yào,needs formatting,You want.,263,17.8,86.1,16.7,73,64.42,
323,你说的,Nǐ shuō de,nǐ shuō de,needs formatting,You said it.,234,17.2,84.1,12.5,33,64.37,
324,哦，我的天啊,"Ó, wǒ de tiān a",ó wǒ de tiān a,needs formatting,"Oh, my god!",490,25.4,92.0,20.0,33,64.36,
325,慢,Màn,màn,needs formatting,Slow.,81,9.1,74.2,0.0,1,64.36,
326,是的，是的,"Shì de, shì de",shì de shì de,needs formatting,"Yes, yes.",301,18.8,100.0,50.0,34,64.35,
327,好的 好的,Hǎo de hǎo de,hǎo de hǎo de,needs formatting,"Okay, okay.",305,18.8,100.0,50.0,39,64.35,
328,很好很好,Hěn hǎo hěn hǎo,hěn hǎo hěn hǎo,needs formatting,"Very good, very good.",354,18.8,100.0,50.0,55,64.34,
329,好吧 好吧,Hǎo ba hǎo ba,hǎo ba hǎo ba,needs formatting,Okay okay.,325,18.8,100.0,50.0,72,64.34,
330,是啊是啊,Shì a shì a,shì a shì a,needs formatting,"Yeah, yeah.",359,18.8,100.0,50.0,58,64.34,
331,你什么时候回来的？,Nǐ shénme shíhòu huí lái de?,nǐ shén me shí hòu huí lái de,needs syllable separation: 6 words for 8 chars,When did you come back?,567,34.7,94.4,12.5,76,64.31,
332,有什么大不了的？,Yǒu shénme dà bù liǎo de?,yǒu shén me dà bù liǎo de,needs syllable separation: 6 words for 7 chars,What's the big deal?,580,31.3,93.1,14.3,76,64.30,
333,你是,Nǐ shì,nǐ shì,needs formatting,You are.,102,13.2,86.2,25.0,31,64.13,
334,是你,Shì nǐ,shì nǐ,needs formatting,It's you.,106,13.2,86.2,25.0,31,64.13,
335,你说,Nǐ shuō,nǐ shuō,needs formatting,You say.,133,13.2,76.1,0.0,1,64.12,
336,你想？,Nǐ xiǎng?,nǐ xiǎng,needs formatting,You want?,143,13.2,86.1,25.0,73,64.12,
337,我会回来的,Wǒ huì huí lái de,wǒ huì huí lái de,needs formatting,I'll be back.,493,24.8,91.1,20.0,33,64.12,
338,你去,Nǐ qù,nǐ qù,needs formatting,You go.,174,13.2,86.1,25.0,6,64.12,
339,你看,Nǐ kàn,nǐ kàn,needs formatting,Look.,179,13.2,86.1,25.0,11,64.12,
340,看你,Kàn nǐ,kàn nǐ,needs formatting,Looking at you.,184,13.2,86.1,25.0,11,64.12,
341,他是这么说的,Tā shì zhè me shuō de,tā shì zhè me shuō de,needs formatting,That's what he said.,517,28.5,92.0,16.7,34,64.11,
342,你的什么？,Nǐ de shénme?,nǐ de shén me,needs syllable separation: 3 words for 4 chars,What's yours?,209,21.0,90.8,25.0,76,64.08,
343,我想要你,Wǒ xiǎng yào nǐ,wǒ xiǎng yào nǐ,needs formatting,I want you.,344,21.0,90.8,25.0,70,64.08,
344,你知道的,Nǐ zhīdào de,nǐ zhī dào de,needs syllable separation: 3 words for 4 chars,You know.,289,21.0,90.8,25.0,78,64.08,
345,我知道你,Wǒ zhīdào nǐ,wǒ zhī dào nǐ,needs syllable separation: 3 words for 4 chars,I know you.,292,21.0,90.8,25.0,78,64.08,
346,你有什么？,Nǐ yǒu shénme?,nǐ yǒu shén me,needs syllable separation: 3 words for 4 chars,What do you have?,257,21.0,90.8,25.0,76,64.08,
347,你要什么？,Nǐ yào shénme?,nǐ yào shén me,needs syllable separation: 3 words for 4 chars,What do you want?,258,21.0,90.8,25.0,76,64.08,
348,你想什么？,Nǐ xiǎng shénme?,nǐ xiǎng shén me,needs syllable separation: 3 words for 4 chars,What are you thinking?,252,21.0,90.8,25.0,76,64.08,
349,你知道吗？,Nǐ zhīdào ma?,nǐ zhī dào ma,needs syllable separation: 3 words for 4 chars,Do you know?,288,21.0,90.8,25.0,78,64.08,
350,你想知道？,Nǐ xiǎng zhīdào?,nǐ xiǎng zhī dào,needs syllable separation: 3 words for 4 chars,Do you want to know?,298,21.0,90.8,25.0,78,64.08,
351,你知道吧,Nǐ zhīdào ba,nǐ zhī dào ba,needs syllable separation: 3 words for 4 chars,You know.,291,21.0,90.8,25.0,78,64.08,
352,真的是你,Zhēn de shì nǐ,zhēn de shì nǐ,needs formatting,It's really you.,392,21.0,90.6,25.0,34,64.00,
353,你知道我是什么意思？,Nǐ zhīdào wǒ shì shénme yìsi?,nǐ zhī dào wǒ shì shén me yì si,needs syllable separation: 6 words for 9 chars,Do you know what I mean?,538,38.2,95.4,11.1,35,63.98,
354,你怎么知道我的名字？,Nǐ zěnme zhīdào wǒ de míngzi?,nǐ zěn me zhī dào wǒ de míng zì,needs syllable separation: 6 words for 9 chars,How did you know my name?,586,38.2,95.3,11.1,33,63.97,
355,九,Jiǔ,jiǔ,needs formatting,Nine.,68,9.1,73.4,0.0,1,63.96,
356,你想要什么？,Nǐ xiǎng yào shénme?,nǐ xiǎng yào shén me,needs syllable separation: 4 words for 5 chars,What do you want?,342,24.8,90.8,20.0,76,63.96,
357,我不知道该说什么,Wǒ bù zhīdào gāi shuō shénme,wǒ bù zhī dào gāi shuō shén me,needs syllable separation: 6 words for 8 chars,I don't know what to say.,539,35.3,93.3,12.5,76,63.55,
358,我不知道该怎么说,Wǒ bù zhīdào gāi zěnme shuō,wǒ bù zhī dào gāi zěn me shuō,needs syllable separation: 6 words for 8 chars,I don't know what to say.,540,35.3,93.3,12.5,78,63.55,
359,是的 你,Shì de nǐ,shì de nǐ,needs formatting,"Yes, you.",203,17.2,90.8,33.3,34,63.54,
360,是你的,Shì nǐ de,shì nǐ de,needs formatting,It's yours.,206,17.2,90.8,33.3,34,63.54,
361,你要我,Nǐ yào wǒ,nǐ yào wǒ,needs formatting,You want me to...,262,17.2,90.8,33.3,75,63.54,
362,是你吗？,Shì nǐ ma?,shì nǐ ma,needs formatting,Is it you?,210,17.2,90.8,33.3,46,63.54,
363,你是吗？,Nǐ shì ma?,nǐ shì ma,needs formatting,Are you?,212,17.2,90.8,33.3,46,63.54,
364,你在吗？,Nǐ zài ma?,nǐ zài ma,needs formatting,Are you there?,222,17.2,90.8,33.3,48,63.54,
365,我想你,Wǒ xiǎng nǐ,wǒ xiǎng nǐ,needs formatting,I miss you.,251,17.2,90.8,33.3,70,63.54,
366,你是说,Nǐ shì shuō,nǐ shì shuō,needs formatting,You mean.,237,17.2,84.1,16.7,31,63.54,
367,你有吗？,Nǐ yǒu ma?,nǐ yǒu ma,needs formatting,Do you have it?,255,17.2,90.8,33.3,51,63.54,
368,是你吧,Shì nǐ ba,shì nǐ ba,needs formatting,"It's you, isn't it?",239,17.2,90.8,33.3,53,63.54,
369,你很好,Nǐ hěn hǎo,nǐ hěn hǎo,needs formatting,You're very good.,274,17.2,90.8,33.3,55,63.54,
370,是你啊,Shì nǐ a,shì nǐ a,needs formatting,It's you!,283,17.2,90.8,33.3,58,63.54,
371,你说啊,Nǐ shuō a,nǐ shuō a,needs formatting,Say it!,278,17.2,84.1,16.7,9,63.54,
372,你感觉怎么样？,Nǐ gǎn jué zěn me yàng?,nǐ gǎn jué zěn me yàng,needs formatting,How are you feeling?,594,28.5,90.7,16.7,82,63.45,
373,你想让我说什么?,Nǐ xiǎng ràng wǒ shuō shénme?,nǐ xiǎng ràng wǒ shuō shén me ?,needs syllable separation: 6 words for 7 chars,What do you want me to say?,533,32.4,92.0,14.3,70,63.44,
374,你,Nǐ,nǐ,needs formatting,You.,1,9.1,72.3,0.0,1,63.43,
375,你想想看,Nǐ xiǎng xiǎng kàn,nǐ xiǎng xiǎng kàn,needs formatting,Just think about it.,385,21.1,86.1,16.7,11,63.41,
376,你看上去不错,Nǐ kàn shàng qù bù cuò,nǐ kàn shàng qù bù cuò,needs formatting,You look good.,541,28.5,90.6,16.7,77,63.39,
377,你说的是什么？,Nǐ shuō de shì shénme?,nǐ shuō de shì shén me,needs syllable separation: 5 words for 6 chars,What did you say?,402,28.5,90.5,16.7,34,63.34,
