rank,sentence,original_order,frequency,complexity,grammar,structural,similarity,similar_to,final_score
13900,Traduire nous aide à mieux connaître notre langue maternelle.,14475,94.7,47.0,0.0,28.2,2.0,,67.36
13901,J'avais étudié la musique à Boston avant de retourner au Japon.,11288,95.9,48.8,0.0,29.3,2.9,,67.36
13902,J'ai vu Keiko jouer au tennis après l'école.,12410,92.4,38.8,0.0,23.3,5.5,,67.36
13903,Je suis allé au cinéma mais le film ne m'a pas beaucoup plu.,3524,96.8,49.4,0.0,29.7,4.0,,67.36
13904,Je me demandais à quelle heure pourrait commencer le concert.,10930,95.3,46.9,0.0,28.2,3.3,,67.36
13905,Tout le monde a l'air d'être attentif à ce qu'il dit.,11296,96.7,46.7,2.0,28.8,5.3,,67.36
13906,Quel idiot j'ai été de lui prêter l'argent.,8247,91.3,38.3,0.0,23.0,3.3,,67.36
13907,Tu es assez âgée pour savoir qu'il ne faut pas agir ainsi.,8880,96.5,47.6,2.0,29.3,4.0,,67.36
13908,"Elle avait quarante ans, mais elle paraissait plus vieille.",15365,94.3,44.2,3.0,27.7,2.0,,67.35
13909,Je ne parviens pas vraiment à me le rappeler.,3369,93.5,38.8,0.0,23.2,8.0,,67.35
13910,Il s'occupera des chats pour moi quand je serai à l'étranger.,14028,95.8,48.8,0.0,29.3,2.7,,67.35
13911,Je souhaiterais plutôt mourir que d'abandonner.,15683,92.3,40.3,2.0,25.0,2.2,,67.35
13912,"Son sac est juste ici, donc il ne peut pas être déjà parti à l'école.",3149,99.9,54.8,3.0,34.1,3.3,,67.35
13913,La famille de Tom a montré une vidéo de sa vie à son enterrement.,8171,96.5,50.1,0.0,30.1,2.7,,67.35
13914,Il l'emmène dans son bureau et ils se mettent à parler d'amour.,14969,96.7,50.6,0.0,30.4,2.7,,67.35
13915,L'avion fut retardé de deux heures en raison du mauvais temps.,8588,95.7,48.4,0.0,29.0,2.9,,67.35
13916,"Quand je suis arrivé à la maison, il regardait la télévision.",8133,95.7,45.6,3.0,28.6,3.6,,67.35
13917,"En me voyant, le chien se précipita sur moi.",14789,91.9,37.7,3.0,23.8,3.3,,67.35
13918,Elle est descendue pour le petit déjeuner à huit heures.,12246,94.3,44.5,0.0,26.7,3.6,,67.35
13919,Je veux juste que vous sachiez que je suis désolé.,5915,94.0,39.2,6.0,25.9,4.4,,67.35
13920,Elle le prit pour quelqu'un d'autre.<br><br><br>,649,93.1,33.6,12.0,25.0,4.0,,67.35
13921,Ce sont elles qui sont disposées à discuter du problème.,10726,94.6,43.3,3.0,27.2,3.6,,67.35
13922,Il a quitté tôt la maison afin de ne pas rater son train.,6981,96.4,47.2,0.0,28.3,5.7,,67.35
13923,Elle doit travailler fort pour rattraper les autres dans sa classe.,8894,95.9,50.0,0.0,30.0,1.5,,67.35
13924,Une baleine n'est pas plus un poisson que ne l'est un cheval.,8291,96.5,47.3,2.0,29.2,4.3,,67.35
13925,Je suis dans la salle de bains parce que je me lave les mains.,8635,96.6,49.0,2.0,30.2,2.9,,67.35
13926,Je voulais juste te faire savoir que je sors avec quelqu'un.,8489,95.4,46.2,2.0,28.6,2.9,,67.35
13927,Mon père déteste que je lise le journal au petit déjeuner.,13180,95.4,45.9,2.0,28.4,3.3,,67.35
13928,Le voleur s'enfuit quand le policier le vit.,15303,89.4,35.7,0.0,21.4,2.0,,67.34
13929,C'est certainement la personne la plus apte pour ce travail.,11982,95.6,45.6,0.0,27.4,5.5,,67.34
13930,Les tremblements de terre peuvent arriver à tout moment.,10385,94.2,44.4,0.0,26.6,3.6,,67.34
13931,"Il serait un homme triste, de voir son rêve réduit à néant.",9719,95.8,46.6,3.0,29.2,2.9,,67.34
13932,Je n'ai pas confiance en quelqu'un comme lui.,2601,94.6,39.3,0.0,23.6,10.0,,67.34
13933,J'étais si pressé que j'ai oublié de fermer la porte à clé.,8193,96.6,47.8,2.0,29.5,4.0,,67.34
13934,"Un mensonge, dit par un homme sensé, reste toujours un mensonge.",13588,95.3,44.0,6.0,28.8,2.2,,67.34
13935,J'étais à peine rentré à la maison lorsque la tempête éclata.,10046,94.5,45.4,0.0,27.3,3.3,,67.34
13936,Je marche comme un idiot sous la pluie et tu n'es pas là.,7130,96.8,48.3,0.0,29.0,5.3,,67.34
13937,La racine d'une fleur est aussi faible que le doigt d'un bébé.,14297,96.5,49.0,2.0,30.2,2.7,,67.34
13938,Il faut toujours qu'il casse du sucre sur le dos de quelqu'un !,10111,95.9,49.0,2.0,30.2,1.3,,67.34
13939,La plupart des Japonais mangent du riz au moins une fois par jour.,6614,96.2,50.8,0.0,30.5,1.4,,67.34
13940,Ma sœur se lave les cheveux tous les matins.,11777,89.9,37.0,0.0,22.2,1.8,,67.34
13941,Je vous aiderai quand j'aurai fini mon travail.,15448,92.2,39.8,0.0,23.9,4.0,,67.34
13942,Il a pu avoir l'aide de sa sœur pour peindre le mur de sa chambre.,5323,97.0,51.6,0.0,31.0,2.5,,67.34
13943,Il faut se fier aux femmes à peu près comme on se fie au temps.,3309,96.5,50.5,0.0,30.3,2.5,,67.34
13944,"Si tu veux vraiment savoir, tout ce que tu as à faire est de demander.",1103,99.9,52.8,5.0,33.6,4.3,,67.34
13945,"Au moment critique, le seul sur qui vous pouvez compter, c'est vous.",7056,99.8,49.6,9.0,33.3,4.6,,67.34
13946,"Comme il ne savait pas quoi dire, il est resté silencieux.",10604,95.7,44.2,3.0,27.7,5.0,,67.33
13947,Nous avons trouvé ce garçon plongé dans un sommeil profond.,15326,94.8,46.0,0.0,27.6,3.3,,67.33
13948,"Désolé, la ligne est occupée actuellement.",13281,92.5,37.6,3.0,23.7,5.0,,67.33
13949,La vie à la campagne est très tranquille comparée à la vie en ville.,12100,96.5,47.6,0.0,28.5,5.5,,67.33
13950,Il allait quitter la maison lorsqu'elle est arrivée.,9884,93.4,42.3,0.0,25.4,4.0,,67.33
13951,Bob posa quelques questions au professeur.,15760,90.7,38.2,0.0,22.9,2.2,,67.33
13952,C'est typique de lui de se comporter de la sorte.,13419,91.8,39.4,0.0,23.6,3.6,,67.33
13953,Même Dieu ne peut pas faire que deux fois deux ne fassent pas quatre.,1705,96.8,49.2,2.0,30.3,3.1,,67.33
13954,La pratique est la seule façon de maîtriser une langue étrangère.,12900,95.6,47.8,0.0,28.7,3.3,,67.33
13955,Le bonheur d'un homme dépend plus de ce qu'il est que de ce qu'il a.,4604,99.9,52.5,6.0,33.9,3.8,,67.33
13956,Elles restèrent dans la pièce avec moi toute la nuit durant.,11660,94.7,45.6,0.0,27.4,3.6,,67.33
13957,Je me suis rendu sur le lieu dont elle parlait dans son discours.,5033,99.7,50.4,10.0,34.2,2.9,,67.32
13958,Le professeur White a publié son premier livre l'année dernière.,14469,95.9,48.6,0.0,29.2,3.1,,67.32
13959,Il s'est senti honteux de ne pas répondre à la question.,9811,95.9,45.8,0.0,27.5,6.2,,67.32
13960,Elle a désobéi à ses parents et a marié l'étranger.,15068,92.7,41.5,0.0,24.9,3.3,,67.32
13961,Elle m'a confectionné un gâteau.<br><br><br>,928,88.7,31.4,0.0,18.8,5.0,,67.32
13962,Je n'ai pas attendu longtemps avant que le bus arrive.,6853,99.7,44.1,14.0,32.1,6.7,,67.32
13963,Combien coûte cette excursion par personne ?,14804,91.3,38.9,0.0,23.4,2.9,,67.32
13964,Il y avait un nombre incalculable d'étoiles dans le ciel.,15034,94.5,45.5,0.0,27.3,3.3,,67.32
13965,Elle le pria de le lui lire car elle avait perdu ses lunettes.,8579,94.3,46.7,0.0,28.0,1.5,,67.32
13966,"Si tu retires quatre de dix, alors il te reste six.",12879,94.0,42.3,3.0,26.6,3.3,,67.32
13967,Il était prêt à l'aider à laver la vaisselle.,13058,91.2,38.0,0.0,22.8,3.6,,67.32
13968,"Le voleur est certain de se faire prendre, au bout du compte.",5284,96.2,47.5,3.0,29.7,2.9,,67.32
13969,Ça prend toujours du temps pour s'habituer à une nouvelle place.,10148,96.0,49.2,0.0,29.5,2.9,,67.32
13970,"Si tu n'es pas prudent, tu pourrais avoir un accident.",6382,95.8,42.4,3.0,26.7,7.3,,67.32
13971,Quelqu'un nous a volé tout notre argent durant notre absence.,11658,94.8,46.0,0.0,27.6,3.3,,67.32
13972,"Les hommes mangent pour vivre, mais ne vivent pas pour manger.",6287,95.7,46.0,3.0,28.8,3.3,,67.32
13973,Le professeur a dit qu'il ne connaissait pas la réponse à ma question.,3520,99.7,53.3,2.0,32.8,5.3,,67.31
13974,Vous pouvez faire prendre corps à votre rêve en travaillant dur.,12379,95.9,48.6,0.0,29.2,3.1,,67.31
13975,Je souhaiterais vraiment que moi je puisse y être avec vous.,3090,95.3,45.6,2.0,28.2,3.6,,67.31
13976,"Quelle qu'en soit la raison, ils ne se sont pas mariés.",8119,96.2,44.9,5.0,29.0,4.3,,67.31
13977,Cela leur a pris un moment avant de s'habituer les uns aux autres,10575,96.5,51.8,0.0,31.1,1.2,,67.31
13978,"Tu devras prendre sa place, au cas où il ne puisse venir.",7606,95.5,45.8,3.0,28.7,3.1,,67.31
13979,Tu seras endormie au moment où ton père arrivera à la maison.,13131,95.4,47.9,0.0,28.8,2.9,,67.31
13980,Je suis au regret de ne pas être d'accord avec votre opinion.,8471,96.5,48.8,0.0,29.3,4.3,,67.31
13981,Je trouve étrange qu'il n'y ait personne dans la rue à cette heure-ci.,4245,99.8,55.5,2.0,34.1,3.3,,67.31
13982,"Moi, par contre, je préfère les sucreries.",14776,91.6,36.0,6.0,24.0,2.5,,67.31
13983,Il n'y a eu qu'un seul cas de varicelle à l'école.,11861,95.3,45.5,2.0,28.1,3.8,,67.31
13984,Une idée pour perdre un peu son temps me vint alors à l'esprit.,4949,96.6,50.6,0.0,30.4,2.7,,67.31
13985,Je n'avais pas idée qu'il y avait tant de monde dans l'autre pièce.,1633,99.9,54.5,2.0,33.5,4.7,,67.31
13986,Je n'ai rien trouvé d'autre qu'une paire de ciseaux.,14060,95.7,44.1,2.0,27.2,6.2,,67.30
13987,Tom rêve d'être propriétaire d'une maison dans le centre de Boston.,12977,96.4,50.0,0.0,30.0,2.9,,67.30
13988,"À la maison, le travail de Mike consiste à laver les fenêtres.",13287,95.9,46.7,3.0,29.2,3.1,,67.30
13989,Vous manquerez à vos amis lorsque vous ne serez plus là.,9826,93.0,43.8,0.0,26.3,1.8,,67.30
13990,Il choisit une paire de chaussettes pour aller avec son costume.,15747,95.2,48.6,0.0,29.2,1.5,,67.30
13991,"Si je veux faire quoi que ce soit, tu veux que je fasse autre chose.",1022,99.9,49.5,9.0,33.3,5.0,,67.30
13992,J'aimerais que nous soyons davantage que juste des amis.,6624,95.5,43.3,6.0,28.4,3.6,,67.30
13993,Il lui jeta un regard et vit qu'elle était en colère.,11797,95.2,44.5,2.0,27.5,4.6,,67.30
13994,Quelqu'un devrait lui parler et lui dire ce qu'il en est.,1322,95.9,45.9,2.0,28.3,4.6,,67.30
13995,"Moi, le matin, je bois toujours deux tasses de café.",13042,94.6,41.7,6.0,27.4,3.3,,67.30
13996,Ne sois pas effrayée de rencontrer des gens nouveaux !,14102,93.4,42.9,0.0,25.7,3.6,,67.30
13997,Elle a toujours nourri ses enfants avant de nourrir son chien.,13436,95.4,47.7,0.0,28.6,3.1,,67.30
13998,"Il eut beau essayer, mon opinion ne changea pas.",15543,93.7,39.8,3.0,25.1,5.5,,67.29
13999,J'ignore laquelle d'entre vous est la plus âgée.,13116,95.4,40.7,10.0,28.4,3.3,,67.29
14000,Vous étiez en train de mourir mais le médecin vous a sauvé la vie.,3578,96.5,50.5,0.0,30.3,2.7,,67.29
14001,Il est resté à la maison pour se reposer et préparer son examen.,7691,96.4,50.0,0.0,30.0,2.9,,67.29
14002,Mon mari est un expert dès qu'il s'agit de cuisiner chinois.,14659,96.2,48.4,2.0,29.8,2.9,,67.29
14003,"Lorsqu'il s'est arrêté de courir, il était satisfait.",9312,93.8,41.4,3.0,26.0,4.0,,67.29
14004,"Cause toujours, je ne changerai pas d'avis.",14775,92.9,36.9,3.0,23.4,6.7,,67.29
14005,L'argent est la racine de tous les maux.,15614,90.3,36.2,0.0,21.7,3.6,,67.29
14006,Il a dû faire appel à toute son expérience pour exécuter le plan.,11507,96.5,50.4,0.0,30.2,2.7,,67.29
14007,C'est indispensable que tu y ailles tout de suite.,12310,94.2,41.7,2.0,25.8,5.5,,67.29
14008,J'ai besoin que tu me rendes un service.,12402,91.9,36.2,2.0,22.5,6.0,,67.29
14009,"Le policier lui a fait les poches, mais n'a rien trouvé.",11249,96.2,44.1,3.0,27.7,6.7,,67.29
14010,"Tout ce que j'ai trouvé, c'est une paire de ciseaux.",12099,95.7,43.7,5.0,28.2,4.6,,67.28
14011,Ma voiture est assez grande pour transporter cinq personnes.,10169,95.0,46.5,0.0,27.9,3.6,,67.28
14012,C'était le plus grand tremblement de terre jamais enregistré.,13428,95.1,46.9,0.0,28.2,3.3,,67.28
14013,Je pensais qu'il se pourrait que tu veuilles savoir.,3455,94.2,42.6,6.0,28.0,1.7,,67.28
14014,"Lorsque je l'ai vu, j'ai tout de suite su qu'il était en colère.",6291,99.8,51.8,5.0,33.1,5.3,,67.28
14015,"Elle s'approcha de moi, par derrière, sans faire de bruit.",10806,94.8,43.8,6.0,28.7,1.8,,67.28
14016,"Si nécessaire, je viendrai à neuf heures demain.",10329,93.0,39.7,3.0,25.0,4.0,,67.28
14017,Il raconta une histoire intéressante à son fils.,14577,91.5,40.3,0.0,24.2,2.2,,67.28
14018,Ça ne marche pas si bien parce que la pile est usée.,9086,94.8,44.1,2.0,27.2,4.3,,67.28
14019,L'eau de la rivière était d'une couleur entre le jaune et le marron.,8762,96.7,52.4,0.0,31.4,1.2,,67.28
14020,Je n'avais vraiment pas l'intention que ça se produise.,11255,95.2,44.6,2.0,27.5,4.6,,67.28
14021,Que celui qui n'a jamais péché lui jette la première pierre.,15116,96.1,47.5,3.0,29.7,2.9,,67.28
14022,Tom s'est frayé un chemin à travers la foule.,14780,91.5,39.3,0.0,23.6,3.3,,67.28
14023,Elle leva la main pour que le bus s'arrête.,13242,94.7,38.3,14.0,28.6,1.7,,67.27
14024,Elle a insisté pour qu'il joue au piano.,14819,94.6,36.2,14.0,27.3,3.6,,67.27
14025,"Si on veut connaitre un pays, il faut apprendre son histoire.",12147,96.0,46.8,3.0,29.3,3.3,,67.27
14026,Tom m'a dit qu'il ne pouvait pas vraiment faire confiance à Microsoft.,2333,99.6,53.3,2.0,32.8,5.3,,67.27
14027,"Je vais te dire, je viendrai te voir, ça sera plus facile.",4668,95.4,43.3,6.0,28.4,3.6,,67.27
14028,Je vous donnerai rapidement une réponse écrite.,14219,92.7,40.3,0.0,24.2,5.0,,67.27
14029,"Elle a visité l'école, malgré une douleur à la jambe droite.",14070,95.9,47.1,3.0,29.4,2.9,,67.27
14030,"S'il te plait, déplace le poste de télévision vers la gauche.",14044,96.0,47.5,3.0,29.7,2.7,,67.27
14031,Nous devrions apprendre de ceux qui sont partis avant nous.,6653,95.1,44.7,3.0,28.0,3.6,,67.27
14032,C'était chouette de votre part de faire tout ce chemin pour me voir.,4529,96.8,51.3,0.0,30.8,2.7,,67.27
14033,Personne ne sait ce qui le tracasse tant.,12227,91.4,36.4,3.0,23.0,4.0,,67.27
14034,"Elle lui demanda de rester, mais il devait se rendre au travail.",2789,96.0,48.8,3.0,30.5,1.4,,67.27
14035,"Dès que j'ai terminé de faire ça, je t'aiderai.",12943,93.6,40.5,5.0,26.3,3.3,,67.26
14036,Il est étrange pour Ken de ne pas être en accord avec nous.,10425,96.5,48.0,0.0,28.8,5.3,,67.26
14037,Vous nous avez dit qu'elle était gentille et elle l'est vraiment.,7828,96.6,49.2,2.0,30.3,3.1,,67.26
14038,Elle est toujours occupée.<br><br><br>,854,89.2,29.9,0.0,17.9,8.0,,67.26
14039,Il nous faut beaucoup de temps pour maîtriser une langue étrangère.,9252,95.7,50.0,0.0,30.0,1.5,,67.26
14040,Vous devriez vous assurer qu'il est chez lui avant de l'appeler.,11958,96.4,48.8,2.0,30.1,3.1,,67.26
14041,"Je ne veux pas me disputer avec vous, un point c'est tout.",3440,96.5,47.2,3.0,29.5,4.3,,67.26
14042,Ils peuvent produire les mêmes marchandises à un coût bien plus bas.,12593,96.1,50.9,0.0,30.6,1.5,,67.26
14043,Elle passa un agréable moment à discuter avec lui de son voyage.,7082,95.9,49.2,0.0,29.5,2.9,,67.26
14044,J'espère que ce que vous êtes en train de manger est sain.,8658,96.5,46.3,6.0,30.2,3.1,,67.26
14045,"Dans le monde, il n'existe aucune sauce comparable à la faim.",15962,96.0,47.5,3.0,29.7,2.7,,67.26
14046,Tu continues encore à te demander quel est le sens de la vie ?,6950,96.3,48.8,0.0,29.3,4.3,,67.25
14047,J'ai fait une liste des aliments que je ne peux pas manger.,4076,96.6,48.0,2.0,29.6,4.3,,67.25
14048,J'allais régulièrement pêcher avec mon père lorsque j'étais enfant.,15109,95.2,48.7,0.0,29.2,1.7,,67.25
14049,"Pour le garçon, traverser la rivière à la nage était impossible.",9057,95.3,46.9,3.0,29.4,1.8,,67.25
14050,"Malgré toutes ses fautes, il est respecté par tout le monde.",12786,95.7,46.4,3.0,29.0,3.3,,67.25
14051,Nous sommes allés au café dont je vous ai parlé.,4858,95.4,40.7,10.0,28.4,3.6,,67.25
14052,Non ! Tu pourras regarder la télévision après avoir fait tes devoirs.,7081,95.7,50.0,0.0,30.0,1.5,,67.25
14053,"Lorsqu'il sort, mon père porte en général un chapeau.",11744,94.0,42.6,3.0,26.8,3.3,,67.25
14054,Quelque chose de très inhabituel semble se produire dans le parc.,13722,95.3,49.1,0.0,29.5,1.5,,67.25
14055,Je sais que je ne suis pas la fille la plus brillante au monde.,1030,96.8,48.1,2.0,29.7,4.6,,67.25
14056,Tu ferais mieux de manger tout ce qui est dans ton assiette.,1323,96.1,47.5,3.0,29.7,3.1,,67.25
14057,Je suis sûr que tu as fait ce qui te semblait être la chose à faire.,2515,99.8,54.8,5.0,34.9,2.4,,67.25
14058,"Il a laissé tomber son portefeuille, et maintenant il est à moi.",5058,96.3,47.5,3.0,29.7,3.3,,67.25
14059,"La vérité, c'est que rien n'est tout à fait vrai, ni tout à fait faux.",3382,99.9,51.1,8.0,33.9,4.3,,67.24
14060,Je m'occuperai de tes affaires quand tu seras mort.,14234,92.1,42.1,0.0,25.3,1.7,,67.24
14061,J'avais beaucoup soif et je voulais boire quelque chose de froid.,10886,96.1,49.6,0.0,29.8,2.9,,67.24
14062,Si tu prends ces médicaments tu te sentiras mieux.,13006,92.3,40.1,0.0,24.0,4.4,,67.24
14063,"En anglais, il y a des mots qui proviennent du japonais.",11883,95.8,44.6,6.0,29.1,3.3,,67.24
14064,Ne commets pas deux fois la même erreur !,11054,91.0,35.8,0.0,21.5,6.0,,67.24
14065,Un homme cria quelque chose en faisant signe de la main.,14947,94.0,45.0,0.0,27.0,3.1,,67.24
14066,"Il avait l'air calme, mais en réalité, il était très nerveux.",15004,96.3,45.8,6.0,29.9,3.1,,67.24
14067,Nous avons vécu à Osaka pendant dix ans avant de venir à Tokyo.,8683,95.5,48.4,0.0,29.0,2.9,,67.24
14068,Je suis satisfait de ma vie au collège jusqu'à un certain point.,11769,96.3,50.0,0.0,30.0,2.9,,67.24
14069,Nous avons déjeuné tôt pendant que nous étions à la galerie.,15329,94.3,45.6,2.0,28.2,1.8,,67.24
14070,Elle suggéra que j'aille au magasin avec lui.,14865,91.8,38.8,2.0,24.1,3.3,,67.24
14071,Mon père et moi sommes allés à ce musée pour la première fois.,3445,96.5,49.2,0.0,29.5,4.3,,67.24
14072,Il s'est frayé un passage au milieu de la foule.,15693,92.5,41.4,0.0,24.9,3.3,,67.24
14073,"Veuillez, s'il vous plait, remplir ce formulaire ?",14936,93.5,39.7,6.0,26.2,3.3,,67.24
14074,Je me rappelle la première fois que nous nous sommes rencontrés.,3509,95.9,47.4,2.0,29.2,3.3,,67.24
14075,"Je suis prêt à m'occuper de tes enfants, si tu veux que je le fasse.",7014,99.8,53.2,5.0,33.9,4.0,,67.24
14076,Sa dissertation est meilleure que la mienne.,15993,92.2,38.4,2.0,23.9,4.4,,67.23
14077,Je serais ravie si tu pouvais te joindre à nous pour déjeuner.,7561,95.6,48.4,0.0,29.0,3.1,,67.23
14078,J'ai demandé à ma maîtresse ce que je devais faire ensuite.,12566,96.1,47.1,2.0,29.0,4.3,,67.23
14079,Je suis allée au cinéma mais le film ne m'a pas beaucoup plu.,4527,96.7,49.8,0.0,29.9,4.0,,67.23
14080,Je m'éloigne de la ville pour quelques jours.,14828,95.1,38.8,12.0,28.1,3.6,,67.23
14081,Je pensais que tu trouverais ça intéressant.,10880,92.4,38.4,2.0,23.9,5.0,,67.23
14082,"Je fus un oiseau de nuit, mais maintenant je suis un lève-tôt.",4805,95.6,46.3,3.0,29.0,3.3,,67.23
14083,"Il n'aime pas seulement le baseball, mais aussi le football.",8873,95.8,45.1,3.0,28.3,5.0,,67.23
14084,"Finalement, elles ont approuvé la proposition.",15360,92.4,40.3,3.0,25.4,2.2,,67.23
14085,"Quand ils regardent la forêt, ils ne voient pas les arbres.",15682,95.6,44.7,3.0,28.0,5.0,,67.23
14086,Je préférerais sortir plutôt que de rester à l'intérieur.,7457,94.7,45.0,2.0,27.8,3.3,,67.23
14087,J'aimerais pouvoir vivre dans une maison aussi chouette.,8689,95.0,44.4,0.0,26.6,6.0,,67.23
14088,Elle étudie autant que n'importe quel autre élève de la classe.,10534,96.2,48.8,2.0,30.1,2.7,,67.23
14089,La voiture ne veut pas démarrer car la batterie est à plat.,12603,96.0,45.8,0.0,27.5,6.7,,67.23
14090,C'est un acte criminel et tu seras sûrement puni pour cela !,15926,95.6,47.1,0.0,28.2,4.6,,67.23
14091,Elle nous a envoyé un télégramme pour nous dire qu'elle viendra.,11808,95.5,46.7,2.0,28.8,3.3,,67.22
14092,"Quand je suis revenu à la maison, ma sœur jouait de la guitare.",6052,96.3,47.9,3.0,30.0,3.1,,67.22
14093,Vous serez endormie au moment où votre père arrivera à la maison.,12926,95.5,49.6,0.0,29.8,1.5,,67.22
14094,J'aimerais disposer d'un petit peu plus de temps pour finir ça.,6097,96.5,49.6,0.0,29.8,4.0,,67.22
14095,Nous avons observé cette plante de près pendant quelques semaines.,15726,95.4,49.3,0.0,29.6,1.7,,67.22
14096,"Vous pouvez y aller si vous le souhaitez, cela dépend de vous.",11776,96.2,45.4,3.0,28.5,5.5,,67.22
14097,Il s'est mit à pleuvoir juste quand je suis parti de chez moi.,4884,96.2,50.2,0.0,30.1,2.7,,67.22
14098,C'est la même montre que celle que j'ai perdue il y a une semaine.,10768,99.8,52.8,6.0,34.1,3.8,,67.22
14099,Je veux disposer de quelque chose qui me rappelle à vous.,3245,96.0,45.5,3.0,28.5,5.0,,67.22
14100,Ce dictionnaire vous sera grandement utile.,15541,92.0,38.9,0.0,23.4,5.0,,67.21
14101,"La nuit dernière, nous avons observé les étoiles depuis le toit.",12824,95.7,48.2,3.0,30.1,1.5,,67.21
14102,J'ai fini par trouver le temps de m'asseoir et de lire le journal.,8819,97.0,50.4,0.0,30.2,4.3,,67.21
14103,Les employés ne sont pas autorisés à regarder les jeux olympiques.,15727,95.6,48.3,0.0,29.0,3.3,,67.21
14104,Ne craignez pas de faire des fautes en parlant anglais.,15019,94.4,44.1,0.0,26.4,5.0,,67.21
14105,"Le jeu auquel il joue n'a pas d'importance, il gagne toujours.",15625,99.7,47.5,13.0,33.7,4.3,,67.21
14106,"Si vous pouviez venir, je serais vraiment heureux.",5983,93.5,40.8,3.0,25.7,4.4,,67.21
14107,C'est comme s'il avait ce don particulier d'appuyer là ou ça fait mal.,14495,99.7,55.5,0.0,33.3,5.0,,67.21
14108,Je suis en train d'aider quelqu'un à acheter des trucs en ligne.,8530,96.1,49.7,0.0,29.8,2.9,,67.21
14109,Il lui a confectionné un gâteau rouge en forme de cœur.,9815,93.7,44.6,0.0,26.7,3.1,,67.21
14110,Je fus déçu par une personne que je pensais être un de mes amis.,8671,96.0,49.7,2.0,30.6,1.4,,67.21
14111,Les larmes ont coulé le long de mes joues.,15250,89.7,37.2,0.0,22.3,1.8,,67.21
14112,Les examens ont lieu juste après les congés d'été.,12621,91.1,40.4,0.0,24.2,1.5,,67.20
14113,Il a nié connaître quoi que ce soit à propos de leurs plans.,9750,95.9,48.4,2.0,29.8,2.7,,67.20
14114,"Au moment où j'ai pris le bébé dans mes bras, il a commencé à pleurer.",3900,99.7,55.2,3.0,34.3,3.3,,67.20
14115,Je n'ai jamais laissé quelqu'un d'autre nourrir mon chien.,7584,95.2,46.6,0.0,28.0,4.3,,67.20
14116,De nombreux jeunes gens au Japon mangent du pain au petit déjeuner.,7510,95.9,49.2,0.0,29.5,3.1,,67.20
14117,"Appelle quelqu'un qui parle japonais, s'il te plaît.",7492,94.4,42.1,6.0,27.7,2.9,,67.20
14118,Je veux me rendre où que vous vous rendiez.,6713,91.2,36.5,2.0,22.7,4.4,,67.20
14119,"La femme qu'il prenait pour sa tante, était une étrangère.",15909,95.6,45.5,5.0,29.3,2.9,,67.20
14120,"Arrête de manger au lit, j'en ai marre de nettoyer après toi.",14907,96.4,47.1,3.0,29.5,4.3,,67.19
14121,Il s'est fait prendre par sa mère en train de se masturber.,1123,95.8,48.0,0.0,28.8,4.3,,67.19
14122,"Retirez votre chapeau dans cette pièce, s'il vous plaît.",13066,94.3,44.1,3.0,27.6,2.9,,67.19
14123,Elle a appris à son enfant à ne jamais jouer avec des allumettes.,2093,95.8,49.2,0.0,29.5,2.9,,67.19
14124,Il n'a rien fait depuis qu'il est diplômé de l'école.,5150,96.5,44.3,2.0,27.4,8.3,,67.19
14125,"Si tu n'y connais rien en ordinateurs, tu es vraiment en retard.",4038,96.5,47.1,3.0,29.5,4.6,,67.19
14126,Tu peux emprunter trois livres à la fois dans cette bibliothèque.,5042,95.8,49.1,0.0,29.5,3.1,,67.19
14127,J'ai disposé de temps pour réfléchir à ce que j'avais à faire.,6147,96.5,47.7,2.0,29.4,4.6,,67.19
14128,Mon ami me demanda si je me sentais bien.,6338,89.8,35.4,0.0,21.3,4.0,,67.18
14129,Je suis parti tôt de la maison ce matin par peur de rater le train.,3087,97.0,52.0,0.0,31.2,2.7,,67.18
14130,"Comme dans toute chose, il y a quelque chose de beau dans le péché.",1361,96.8,49.3,3.0,30.8,3.1,,67.18
14131,Les animaux ne peuvent distinguer ce qui est vrai de ce qui est faux.,4468,96.8,49.2,3.0,30.7,3.1,,67.18
14132,Tom se vante de n'avoir jamais été battu dans une course de chevaux.,15969,96.0,51.3,0.0,30.8,1.3,,67.18
14133,"Je vous ai fait attendre longtemps, je vous prie de m'excuser.",7668,96.1,45.4,3.0,28.5,5.5,,67.18
14134,"S'il ne vient pas, nous ne partirons pas.",13951,92.1,33.7,3.0,21.4,8.9,,67.18
14135,Je ne veux pas gaspiller mon temps à essayer de le refaire.,7530,95.5,47.1,0.0,28.2,4.6,,67.18
14136,"Non, je ne peux pas vous laisser entrer, il y a une personne de trop.",2702,99.9,53.2,6.0,34.4,3.8,,67.18
14137,Il a essayé de se suicider mais a échoué.,14567,89.8,35.4,0.0,21.3,4.0,,67.18
14138,Elle le regarda continuer à se battre aussi fort qu'il pouvait.,9661,95.6,48.8,2.0,30.1,1.5,,67.17
14139,Peu à peu je commençais à comprendre le sens profond de ses paroles.,10588,95.8,49.1,0.0,29.5,3.1,,67.17
14140,Personne ne va verser de larmes si ce vieux bâtiment est détruit.,13191,95.9,49.6,0.0,29.8,2.9,,67.17
14141,Il se dépêcha pour être à l'heure pour le train.,10954,91.7,40.2,0.0,24.1,3.3,,67.17
14142,Je te prie de te rappeler d'éteindre la lumière avant d'aller au lit.,5367,96.7,51.5,0.0,30.9,2.7,,67.17
